State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Kurukshetra,Ladwa,Pumpkin,Pumpkin,FAQ,12/09/2025,1000,2000,1500
Haryana,Mahendragarh-Narnaul,Narnaul,Cabbage,Cabbage,FAQ,12/09/2025,1500,2500,2000
Haryana,Mahendragarh-Narnaul,Narnaul,"Mousambi(Sweet Lime)",Mousambi,Medium,12/09/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Onion,Non-FAQ,12/09/2025,1200,1200,1200
Haryana,Mahendragarh-Narnaul,Narnaul,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,12/09/2025,1500,2500,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Raddish,Raddish,FAQ,12/09/2025,2000,3000,3000
Haryana,Mewat,Punhana,Cauliflower,Other,FAQ,12/09/2025,3000,3000,3000
Haryana,Mewat,Punhana,Tomato,Other,FAQ,12/09/2025,3000,3500,3200
Haryana,Panchkula,"Raipur Rai",Ridgeguard(Tori),Other,FAQ,12/09/2025,1800,2000,1800
Haryana,Panchkula,"Raipur Rai",Tomato,Other,FAQ,12/09/2025,2500,2800,2500
Haryana,Rohtak,Meham,Potato,Other,FAQ,12/09/2025,1000,1200,1100
Haryana,Rohtak,Meham,Spinach,Other,FAQ,12/09/2025,4000,4000,4000
Haryana,Rohtak,Meham,Tomato,Deshi,FAQ,12/09/2025,2500,2500,2500
Haryana,Sonipat,Ganaur,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,3500,4000,3800
Haryana,Sonipat,Ganaur,Brinjal,Brinjal,FAQ,12/09/2025,2500,3500,3000
Haryana,Sonipat,Ganaur,Cabbage,Cabbage,FAQ,12/09/2025,2400,2500,2400
Haryana,Sonipat,Ganaur,Carrot,Carrot,FAQ,12/09/2025,3000,3500,3200
Haryana,Sonipat,Ganaur,Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,2400,2500,2400
Haryana,Sonipat,Ganaur,Garlic,Average,FAQ,12/09/2025,8500,9000,8800
Haryana,Sonipat,Ganaur,"Peas Wet","Peas Wet",FAQ,12/09/2025,9000,10000,9500
Haryana,Sonipat,Ganaur,Raddish,Raddish,FAQ,12/09/2025,2400,2500,2400
Haryana,Sonipat,Ganaur,Tomato,Tomato,FAQ,12/09/2025,2800,3000,2800
"Himachal Pradesh",Bilaspur,Bilaspur,"Bottle gourd",Other,FAQ,12/09/2025,5000,5500,5200
"Himachal Pradesh",Bilaspur,Bilaspur,Capsicum,Other,FAQ,12/09/2025,8000,8500,8100
"Himachal Pradesh",Bilaspur,Bilaspur,Coriander(Leaves),Other,FAQ,12/09/2025,10000,15000,11000
"Himachal Pradesh",Bilaspur,Bilaspur,Onion,Other,FAQ,12/09/2025,2000,2600,2300
"Himachal Pradesh",Bilaspur,Bilaspur,Papaya,Other,Small,12/09/2025,3500,4200,4000
"Himachal Pradesh",Bilaspur,Bilaspur,Potato,Other,FAQ,12/09/2025,1000,3500,2000
"Himachal Pradesh",Kangra,Dharamshala,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,7000,8000,7500
"Himachal Pradesh",Kangra,Dharamshala,"Green Chilli",Other,FAQ,12/09/2025,4000,5000,4500
"Himachal Pradesh",Kangra,Kangra,Coriander(Leaves),Other,FAQ,12/09/2025,10000,20000,15000
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,12/09/2025,10000,12000,11000
"Himachal Pradesh",Kangra,Kangra,Raddish,Other,FAQ,12/09/2025,2000,2500,2200
"Himachal Pradesh",Kangra,Kangra,"Sponge gourd",Other,FAQ,12/09/2025,5000,5500,5200
"Himachal Pradesh",Kangra,Kangra,Tomato,Other,FAQ,12/09/2025,2400,2600,2500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Apple,Apple,Medium,12/09/2025,3500,9000,7000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Green Chilli","Green Chilly",FAQ,12/09/2025,4000,4500,4500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Mousambi(Sweet Lime)",Mousambi,Medium,12/09/2025,5000,5200,5200
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,12/09/2025,4500,5200,4900
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mashrooms,Mashrooms,FAQ,12/09/2025,18500,19500,19000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Bottle gourd","Bottle Gourd",FAQ,12/09/2025,6000,7000,6400
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Brinjal,"Arkasheela Mattigulla",FAQ,12/09/2025,4000,4500,4200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Green Chilli","Green Chilly",FAQ,12/09/2025,4500,5000,4700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Potato,Other,FAQ,12/09/2025,1000,2000,1500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Raddish,Other,FAQ,12/09/2025,2000,2500,2200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,12/09/2025,2400,2600,2500
"Himachal Pradesh",Kangra,Palampur,Apple,"Kullu Royal Delicious",Medium,12/09/2025,5000,9000,6500
"Himachal Pradesh",Kangra,Palampur,Cauliflower,Cauliflower,FAQ,12/09/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Palampur,Guava,Other,Medium,12/09/2025,3000,6000,4500
"Himachal Pradesh",Kangra,Palampur,"Mousambi(Sweet Lime)",Other,Medium,12/09/2025,5000,5500,5200
"Himachal Pradesh",Kangra,Palampur,Onion,Other,FAQ,12/09/2025,2000,2500,2200
"Himachal Pradesh",Solan,Solan(Nalagarh),"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,4000,5000,4500
"Himachal Pradesh",Solan,Solan(Nalagarh),Cauliflower,Other,FAQ,12/09/2025,5000,6000,5500
"Himachal Pradesh",Solan,Solan(Nalagarh),Garlic,Other,FAQ,12/09/2025,6000,8000,7000
"Himachal Pradesh",Solan,Solan(Nalagarh),"Green Chilli",Other,FAQ,12/09/2025,2000,2500,2200
Karnataka,Bangalore,Ramanagara,Alsandikai,Alsandikai,Local,12/09/2025,4500,4800,4700
Karnataka,Bangalore,Ramanagara,Ashgourd,Ashgourd,Local,12/09/2025,2400,3000,2800
Karnataka,Bangalore,Ramanagara,Brinjal,Round,Local,12/09/2025,1400,2000,1800
Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,Local,12/09/2025,800,1000,900
Karnataka,Bangalore,Ramanagara,"Green Avare (W)","Green Avare (W)",Local,12/09/2025,3400,3800,3600
Karnataka,Bangalore,Ramanagara,Ridgeguard(Tori),Ridgeguard(Tori),Local,12/09/2025,3400,4000,3800
Karnataka,Chamrajnagar,"Chamaraj Nagar",Cabbage,Cabbage,Local,12/09/2025,700,800,750
Karnataka,Chamrajnagar,"Chamaraj Nagar","Green Chilli","Green Chilly",Local,12/09/2025,2000,3000,2500
Karnataka,Chamrajnagar,"Chamaraj Nagar",Tomato,Tomato,Local,12/09/2025,1000,1500,1300
Karnataka,Chamrajnagar,Gundlupet,Tomato,Tomato,Local,12/09/2025,1200,1500,1200
Karnataka,Chitradurga,Hiriyur,Coconut,Grade-I,Local,12/09/2025,25000,25000,25000
Karnataka,Kolar,Chintamani,Capsicum,Capsicum,Local,12/09/2025,1500,3000,2000
Karnataka,Kolar,Chintamani,Onion,Onion,Local,12/09/2025,1400,2000,1800
Karnataka,Kolar,Chintamani,Ridgeguard(Tori),Ridgeguard(Tori),Local,12/09/2025,1500,3000,2000
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,Local,12/09/2025,4000,4200,4000
Karnataka,Mysore,K.R.Nagar,"Tender Coconut","Tender Coconut",Small,12/09/2025,2000,2000,2000
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,12/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Banana - Green",Other,FAQ,12/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Bitter gourd",Other,FAQ,12/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Bottle gourd",Other,FAQ,12/09/2025,1000,1500,1000
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,12/09/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Cowpea(Veg),Other,FAQ,12/09/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Cucumbar(Kheera),Other,FAQ,12/09/2025,4000,4500,4000
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,"Nendra Bale",Large,12/09/2025,4500,5000,4600
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,Palayamthodan,Large,12/09/2025,2000,2550,2200
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,Robusta,Large,12/09/2025,1800,2250,2200
Kerala,Ernakulam,Thrippunithura,Ashgourd,Ashgourd,FAQ,12/09/2025,3400,5000,3600
Kerala,Ernakulam,Thrippunithura,Banana,Palayamthodan,Medium,12/09/2025,3200,5000,3400
Kerala,Ernakulam,Thrippunithura,Banana,Poovan,Medium,12/09/2025,7500,9000,7700
Kerala,Ernakulam,Thrippunithura,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,12/09/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,12/09/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,"Cluster beans","Cluster Beans",FAQ,12/09/2025,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,Ginger(Green),"Green Ginger",FAQ,12/09/2025,9500,14000,11000
Kerala,Ernakulam,Thrippunithura,"Leafy Vegetable",Other,FAQ,12/09/2025,6000,8000,7000
Kerala,Ernakulam,Thrippunithura,Onion,Big,FAQ,12/09/2025,2200,3000,2200
Kerala,Ernakulam,Thrippunithura,Tapioca,Tapioca,FAQ,12/09/2025,3000,3500,3200
Kerala,Kannur,Taliparamba,Cucumbar(Kheera),Other,FAQ,12/09/2025,2500,2700,2600
Kerala,Kannur,Taliparamba,Tomato,Tomato,FAQ,12/09/2025,2500,2700,2600
Kerala,Kollam,Sasthamkotta,Ashgourd,Other,FAQ,12/09/2025,3000,3500,3200
Kerala,Kollam,Sasthamkotta,Banana,Palayamthodan,Medium,12/09/2025,2000,2400,2200
Kerala,Kollam,Sasthamkotta,"Green Chilli",Other,FAQ,12/09/2025,15000,15500,15200
Kerala,Kollam,Sasthamkotta,Yam,Other,FAQ,12/09/2025,4000,4500,4200
Kerala,Kottayam,Athirampuzha,Ashgourd,Ashgourd,FAQ,12/09/2025,2800,3000,2900
Kerala,Kottayam,Athirampuzha,Banana,Poovan,Medium,12/09/2025,7500,7700,7600
Kerala,Kottayam,Athirampuzha,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,2600,2800,2700
Kerala,Kottayam,Athirampuzha,Cabbage,Cabbage,FAQ,12/09/2025,2600,2800,2700
Kerala,Kottayam,Athirampuzha,Cowpea(Veg),"Cowpea (Veg)",FAQ,12/09/2025,3000,3200,3100
Kerala,Kottayam,Athirampuzha,Lemon,Other,FAQ,12/09/2025,7000,7200,7100
Kerala,Kottayam,Athirampuzha,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,12/09/2025,6000,6200,6100
Kerala,Kottayam,Athirampuzha,Potato,Potato,FAQ,12/09/2025,3000,3200,3100
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,12/09/2025,4800,6000,5000
Kerala,Kottayam,Kuruppanthura,Banana,Palayamthodan,Large,12/09/2025,3500,4000,4000
Kerala,Kottayam,Kuruppanthura,"Banana - Green","Banana - Green",FAQ,12/09/2025,4600,5000,5000
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,12/09/2025,4500,5000,5000
Kerala,Kottayam,Kuruppanthura,Cowpea(Veg),"Cowpea (Veg)",FAQ,12/09/2025,4500,5000,5000
Kerala,Kottayam,Kuruppanthura,Ginger(Green),"Green Ginger",FAQ,12/09/2025,7500,8000,7500
Kerala,Kottayam,Pampady,Ashgourd,Other,FAQ,12/09/2025,2500,4000,3500
Kerala,Kottayam,Pampady,Banana,Medium,Medium,12/09/2025,5500,7000,6500
Kerala,Kottayam,Pampady,"Banana - Green","Banana - Green",FAQ,12/09/2025,5500,7000,6500
Kerala,Kozhikode(Calicut),Kallachi,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,3300,3700,3500
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,12/09/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Kallachi,"Green Chilli","Green Chilly",FAQ,12/09/2025,4400,4800,4600
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,Non-FAQ,12/09/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Mukkom,Apple,Other,Large,12/09/2025,10000,11000,10500
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,12/09/2025,5500,5800,5600
Kerala,Kozhikode(Calicut),Mukkom,"Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,3000,3300,3200
Kerala,Kozhikode(Calicut),Mukkom,"Bottle gourd","Bottle Gourd",FAQ,12/09/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,12/09/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),"Green Ginger",FAQ,12/09/2025,7500,7900,7700
Kerala,Kozhikode(Calicut),Mukkom,Orange,Other,Large,12/09/2025,8500,9500,9000
Kerala,Kozhikode(Calicut),Mukkom,Pumpkin,Pumpkin,FAQ,12/09/2025,3400,3600,3500
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,FAQ,12/09/2025,2200,2200,2200
Kerala,Kozhikode(Calicut),Palayam,Cucumbar(Kheera),Other,FAQ,12/09/2025,1900,1900,1900
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,12/09/2025,1800,1900,1800
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,12/09/2025,2000,2600,2500
Kerala,Kozhikode(Calicut),Perambra,Beetroot,Other,FAQ,12/09/2025,3000,3500,3000
Kerala,Kozhikode(Calicut),Perambra,Capsicum,Capsicum,FAQ,12/09/2025,6000,7000,7000
Kerala,Kozhikode(Calicut),Perambra,Carrot,Other,FAQ,12/09/2025,6500,7500,7000
Kerala,Kozhikode(Calicut),Perambra,"French Beans (Frasbean)",Other,FAQ,12/09/2025,2500,4500,3500
Kerala,Kozhikode(Calicut),Perambra,"Green Chilli",Other,FAQ,12/09/2025,4000,5000,5000
Kerala,Kozhikode(Calicut),Perambra,Potato,Other,FAQ,12/09/2025,2500,2800,2600
Kerala,Kozhikode(Calicut),Perambra,Snakeguard,Other,FAQ,12/09/2025,3500,4500,4500
Kerala,Palakad,Koduvayoor,Ashgourd,Other,FAQ,12/09/2025,1800,2200,2000
Kerala,Palakad,Koduvayoor,Banana,"Nendra Bale",Medium,12/09/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,"Bitter gourd",Other,FAQ,12/09/2025,4000,4400,4200
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,12/09/2025,3800,4200,4000
Kerala,Palakad,Koduvayoor,"French Beans (Frasbean)",Other,FAQ,12/09/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Lemon,Other,FAQ,12/09/2025,4000,4400,4200
Kerala,Palakad,Koduvayoor,Onion,Big,FAQ,12/09/2025,2400,2800,2600
Kerala,Palakad,Koduvayoor,Potato,Other,FAQ,12/09/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Pumpkin,Other,FAQ,12/09/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,Tomato,Other,FAQ,12/09/2025,2000,2400,2200
Kerala,Pathanamthitta,Kuttoor,Banana,"Nendra Bale",Large,12/09/2025,6600,7000,6800
Kerala,Pathanamthitta,Kuttoor,Snakeguard,Other,FAQ,12/09/2025,4600,5000,4800
Kerala,Pathanamthitta,Kuttoor,Tapioca,Other,FAQ,12/09/2025,3100,3500,3300
Kerala,Pathanamthitta,"Mezhuveli  VFPCK","Bitter gourd","Bitter Gourd",FAQ,12/09/2025,4000,6000,5300
Kerala,Pathanamthitta,"Pramadom VFPCK",Ashgourd,Ashgourd,FAQ,12/09/2025,2100,2500,2200
Kerala,Pathanamthitta,Ranniangadi,"Bitter gourd","Bitter Gourd",FAQ,12/09/2025,5500,6000,6000
Kerala,Pathanamthitta,"THENGAMAM VFPCK","Bitter gourd","Bitter Gourd",FAQ,12/09/2025,6000,8200,7500
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK","Amranthas Red","Chawli Lal",FAQ,12/09/2025,48,50,49
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK",Cowpea(Veg),"Bean Barbati",FAQ,12/09/2025,78,80,79
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK",Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,48,50,49
Kerala,Wayanad,Pulpally,Coffee,Other,FAQ,12/09/2025,23500,23700,23600
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,12/09/2025,1350,1370,1360
Kerala,Wayanad,Pulpally,"Green Chilli",Other,FAQ,12/09/2025,3200,3400,3300
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),Other,FAQ,12/09/2025,2310,2340,2320
"Madhya Pradesh",Alirajpur,Jobat,Soyabean,Soyabeen,Non-FAQ,12/09/2025,3850,4000,4000
"Madhya Pradesh",Badwani,Badwani(F&V),Ginger(Green),"Green Ginger",FAQ,12/09/2025,3500,3500,3500
"Madhya Pradesh",Chhatarpur,"LavKush Nagar(Laundi)",Wheat,"Mill Quality",FAQ,12/09/2025,2450,2450,2450
"Madhya Pradesh",Indore,Indore,"Green Peas",Pea,FAQ,12/09/2025,12100,12100,12100
"Madhya Pradesh",Indore,Indore,Wheat,Wheat,FAQ,12/09/2025,2691,2706,2706
"Madhya Pradesh",Jabalpur,Sehora,Wheat,"Mill Quality",FAQ,12/09/2025,2450,2500,2500
"Madhya Pradesh",Khandwa,Pandhana,Wheat,Lokwan,FAQ,12/09/2025,2610,2675,2675
"Madhya Pradesh",Khargone,Badwaha,Maize,Local,Non-FAQ,12/09/2025,1200,1360,1360
"Madhya Pradesh",Neemuch,Neemuch,Garlic,Garlic,FAQ,12/09/2025,1750,2000,2000
"Madhya Pradesh",Rajgarh,Pachaur,Wheat,Wheat,Non-FAQ,12/09/2025,2550,2550,2550
"Madhya Pradesh",Rewa,Chaakghat,Wheat,Wheat,FAQ,12/09/2025,2500,2500,2500
"Madhya Pradesh",Shivpuri,Badarwas,Wheat,Wheat,FAQ,12/09/2025,2480,2480,2480
Maharashtra,Ahmednagar,Shrirampur,Brinjal,Other,Local,12/09/2025,2000,3000,2500
Maharashtra,Ahmednagar,Shrirampur,Cucumbar(Kheera),Other,Local,12/09/2025,1200,1500,1350
Maharashtra,Ahmednagar,Shrirampur,Garlic,Other,Local,12/09/2025,4000,4500,4250
Maharashtra,Ahmednagar,Shrirampur,"Green Chilli",Other,Local,12/09/2025,2000,3000,2500
Maharashtra,Jalgaon,Jalgaon(Masawat),"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,12/09/2025,2500,2500,2500
Maharashtra,Nagpur,Kalmeshwar,"Bhindi(Ladies Finger)",Other,Local,12/09/2025,1510,2000,1820
Maharashtra,Nagpur,Kalmeshwar,Coriander(Leaves),Other,Local,12/09/2025,5540,6000,5860
Maharashtra,Pune,Pune(Moshi),Beans,Other,Local,12/09/2025,3000,4000,3500
Maharashtra,Pune,Pune(Moshi),Brinjal,Other,Local,12/09/2025,2000,3000,2500
Maharashtra,Pune,Pune(Moshi),Carrot,Other,Local,12/09/2025,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Cucumbar(Kheera),Other,Local,12/09/2025,2000,3000,2500
Maharashtra,Pune,Pune(Moshi),"Green Chilli",Other,Local,12/09/2025,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Potato,Local,Local,12/09/2025,1300,1400,1350
Maharashtra,Pune,Pune(Moshi),Ridgeguard(Tori),Other,Local,12/09/2025,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Seetapal,Other,Local,12/09/2025,6000,6000,6000
Maharashtra,Pune,Pune(Moshi),Spinach,Other,Local,12/09/2025,8,8,8
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,12/09/2025,4000,6000,5000
Maharashtra,Pune,Pune(Pimpri),Coriander(Leaves),Other,Local,12/09/2025,6,9,8
Maharashtra,Pune,Pune(Pimpri),Onion,Local,Local,12/09/2025,1500,1500,1500
Maharashtra,Pune,Pune(Pimpri),Tomato,Local,Local,12/09/2025,1200,1500,1350
Maharashtra,Satara,Vai,Tomato,Local,Local,12/09/2025,500,1500,1000
Maharashtra,Thane,Murbad,Brinjal,Other,Local,12/09/2025,3500,4500,4000
Nagaland,Tsemenyu,Tsemenyu,"Leafy Vegetable","Leafy Vegetables",FAQ,12/09/2025,2000,2500,2200
Odisha,Bargarh,Godabhaga,Paddy(Dhan)(Common),Other,FAQ,12/09/2025,2300,2320,2300
Odisha,Boudh,Boudh,Drumstick,Drumstick,FAQ,12/09/2025,7500,8200,8000
Odisha,Boudh,Boudh,Onion,Other,FAQ,12/09/2025,2500,3200,3000
Odisha,Boudh,Boudh,Tomato,Other,FAQ,12/09/2025,3800,4500,4000
Odisha,Boudh,Khunthabandha,"Bhindi(Ladies Finger)",Other,FAQ,12/09/2025,3800,4200,4000
Odisha,Boudh,Khunthabandha,Drumstick,Drumstick,FAQ,12/09/2025,5500,6500,6000
Odisha,Boudh,Khunthabandha,"Pointed gourd (Parval)",Organic,FAQ,12/09/2025,4500,5200,5000
Odisha,Cuttack,Banki,Pumpkin,Other,FAQ,12/09/2025,1800,2000,1900
Odisha,Ganjam,Digapahandi,"Banana - Green",Other,FAQ,12/09/2025,2000,2500,2200
Odisha,Ganjam,Digapahandi,Pumpkin,Other,FAQ,12/09/2025,1200,1400,1300
Odisha,Sundergarh,Panposh,Cucumbar(Kheera),Other,FAQ,12/09/2025,3000,3400,3200
Odisha,Sundergarh,Panposh,Pumpkin,Other,FAQ,12/09/2025,1000,1400,1200
Odisha,Sundergarh,Sargipali,Brinjal,Other,FAQ,12/09/2025,4000,4500,4200
Odisha,Sundergarh,Sargipali,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,12/09/2025,3500,4000,3800
Punjab,Bhatinda,Goniana,Ridgeguard(Tori),Other,FAQ,12/09/2025,1000,1200,1100
Punjab,Bhatinda,"Rampuraphul(Nabha Mandi)",Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,2000,3000,2500
Punjab,Bhatinda,"Rampuraphul(Nabha Mandi)","Green Chilli","Green Chilly",FAQ,12/09/2025,2000,3000,2500
Punjab,Bhatinda,"Rampuraphul(Nabha Mandi)",Onion,Other,Non-FAQ,12/09/2025,1000,1800,1500
Punjab,Gurdaspur,Batala,Cucumbar(Kheera),Other,FAQ,12/09/2025,3500,4000,3800
Punjab,Gurdaspur,Batala,Raddish,Other,FAQ,12/09/2025,2000,2500,2200
Punjab,Hoshiarpur,"Garh Shankar",Banana,Medium,Medium,12/09/2025,2500,3000,2800
Punjab,Hoshiarpur,"Garh Shankar",Cucumbar(Kheera),Cucumbar,FAQ,12/09/2025,2000,3500,2800
Punjab,Hoshiarpur,"Garh Shankar","Field Pea","Field Pea",FAQ,12/09/2025,5000,7500,6000
Punjab,Hoshiarpur,"Garh Shankar",Lemon,Other,FAQ,12/09/2025,4000,5000,4500
Punjab,Hoshiarpur,"Garh Shankar(Mahalpur)","Bhindi(Ladies Finger)",Bhindi,FAQ,12/09/2025,3000,4000,3500
Punjab,Hoshiarpur,"Garh Shankar(Mahalpur)",Cabbage,Cabbage,FAQ,12/09/2025,1500,2000,1800
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Onion,Other,FAQ,12/09/2025,1800,2200,2000
Punjab,Hoshiarpur,Mukerian,Papaya,Papaya,Medium,12/09/2025,2500,3500,3000
Punjab,Hoshiarpur,Mukerian,Raddish,Raddish,FAQ,12/09/2025,2500,3500,3000
Punjab,Hoshiarpur,"Tanda Urmur",Capsicum,Other,FAQ,12/09/2025,6000,7000,6500
Punjab,Hoshiarpur,"Tanda Urmur",Garlic,Other,FAQ,12/09/2025,10000,12000,11000
Punjab,Hoshiarpur,"Tanda Urmur","Green Chilli",Other,FAQ,12/09/2025,3000,4000,3500
Punjab,Hoshiarpur,"Tanda Urmur",Onion,Other,FAQ,12/09/2025,2000,2500,2200
Punjab,Hoshiarpur,"Tanda Urmur",Tomato,Other,FAQ,12/09/2025,2500,3000,2800
Punjab,Jalandhar,Mehatpur,"Green Chilli",Other,FAQ,12/09/2025,4000,4000,4000
Punjab,Jalandhar,Mehatpur,Raddish,Other,FAQ,12/09/2025,2500,3000,3000
Punjab,Ludhiana,Doraha,"Sponge gourd",Other,FAQ,12/09/2025,300,3000,300
Punjab,Ludhiana,Ludhiana,Beetroot,Other,FAQ,12/09/2025,1000,1800,1300
Punjab,Ludhiana,Ludhiana,"Bitter gourd",Other,FAQ,12/09/2025,1800,3000,2000
Punjab,Ludhiana,Ludhiana,Brinjal,Other,FAQ,12/09/2025,1200,2300,1800
Punjab,Ludhiana,Ludhiana,Capsicum,Other,FAQ,12/09/2025,2000,4500,3200
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,FAQ,12/09/2025,600,3800,2000
Punjab,Ludhiana,Ludhiana,"Mousambi(Sweet Lime)",Other,Medium,12/09/2025,2000,3000,2700
Punjab,Ludhiana,Ludhiana,Onion,Other,FAQ,12/09/2025,500,1400,1000
Punjab,Ludhiana,Sahnewal,Brinjal,Brinjal,FAQ,12/09/2025,3500,3500,3500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Brinjal,Other,FAQ,12/09/2025,1700,1800,1750
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Ginger(Green),"Green Ginger",FAQ,12/09/2025,7900,8000,7950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib","Peas Wet",Other,FAQ,12/09/2025,8900,9000,8950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Pumpkin,Other,FAQ,12/09/2025,800,900,850
Punjab,Tarntaran,Patti,Banana,Other,Medium,12/09/2025,1800,2200,2000
Punjab,Tarntaran,Patti,"Peas Wet",Other,FAQ,12/09/2025,4009,5000,4500
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,12/09/2025,2000,2500,2200
Punjab,Tarntaran,Tarantaran,Cauliflower,Other,FAQ,12/09/2025,3000,4000,3500
Rajasthan,Beawar,Beawar,Wheat,Other,FAQ,12/09/2025,2600,2650,2625
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bitter gourd",Other,FAQ,12/09/2025,2700,3100,2900
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Ginger(Green),"Green Ginger",FAQ,12/09/2025,3800,4200,4000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pineapple,Other,Medium,12/09/2025,4800,5200,5000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tinda,Other,FAQ,12/09/2025,3300,3700,3500
Rajasthan,Ganganagar,Suratgarh,Mustard,Other,FAQ,12/09/2025,6312,6634,6400
